每一位,30,6,7,1.2000873227678652,1.4633000931732036,53.061504161968124
每一天,39,10,4,1.3631807770172637,1.242453324894,17.64168026645233
等待着,33,6,5,1.2848787678241698,1.4941751382893083,51.21676732824334
赶紧滚,43,13,10,2.4762471329830333,2.059229378976312,256.320913491758
禁韩令,27,6,6,1.7478680974667575,1.7478680974667575,1675.2082616179002
滚你妈逼,47,5,4,1.6094379124341003,1.3321790402101221,218.81081766934327
垃圾剧,31,5,7,1.6094379124341003,1.4508050200839238,9.621947717533228
保护自己,38,6,4,1.4402347497045995,1.3862943611198906,23.734523410493537
跟着他,25,5,5,1.1786549963416462,1.2905389122065878,7.265523285074945
感觉有点,85,7,19,1.4429288370545745,2.444461744244136,34.08282444021757
生日快乐,65,15,4,2.6023807799324827,1.3862943611198906,304.7417357964766
竟然有,27,8,14,2.0794415416798357,2.400563126408751,6.530374054822168
自己国家,56,10,10,1.2691541879061674,1.6498572099322428,13.269514110165032
负责人,285,13,13,1.8198918018347734,2.2612730032266373,28.75133998679676
自己儿子,22,4,4,1.3321790402101221,0.6096274235960983,9.796243734525033
回忆起,26,4,4,0.8435869819638167,0.8435869819638167,48.48795148464079
赤裸裸,45,4,4,1.242453324894,1.242453324894,19453.63349463497
等更新,168,11,11,2.2635298731432103,1.088236687791273,66.09282176061474
国市场,30,4,11,0.5313039033395408,2.3693821196946763,34.523153366715285
正式开,26,5,5,1.1699929969668565,0.8931150746121772,101.72463983365513
蕾米莉亚,1626,23,51,2.894361316850445,3.8046581178683905,834.5800162469536
箱子里,46,4,8,0.9060714051792358,1.3191550265641654,165.17632255899787
回想起,260,8,16,1.3229799659554842,2.017077353140902,232.57118428464835
优酷首页,28,5,5,1.0986122886681098,0.777661295762166,235.49982808022918
第三季,39,8,10,1.427690380872488,1.5993365587753408,570.5649350649351
越来越,1083,150,135,4.1163278935641205,3.8990014031556495,1297.4788073943323
第一季,59,20,15,2.880058105880462,2.512436962935829,180.220707863565
回家看,31,17,7,2.7877881193860072,1.4313811018612081,6.701100143496977
第一天,87,8,7,2.0253262207700677,1.5171515848932913,7.796423036885961
第二季,45,11,13,2.1313414744179644,2.479955520544517,349.61754860046784
第三次,27,6,11,1.2848787678241698,1.9307993395350331,34.14594442885209
第一次,690,56,91,3.2990414148819345,3.598483260077722,182.19508810022424
第二天,211,9,24,1.5213486269151022,2.347944697205361,48.09352711434375
第一期,46,10,18,1.9212530320280816,2.7519159690311215,20.662404675773022
快快快快,163,7,6,0.3658182120076896,0.330115248800948,787.2292663664313
回家吃,39,6,7,1.2290985307613989,1.2581159166505476,109.13411099893229
游戏视频,30,9,5,2.0620695413001644,1.6094379124341003,10.350711142400762
让艾丽西亚,119,7,7,1.9033725222048443,1.9121529569327667,24.614483505084902
亲亲亲亲亲,84,5,5,0.2574580991539026,0.2574580991539026,1966.5831307729702
第三集,84,14,17,2.0764761815780357,2.575236609735767,163.3595166163142
第一集,165,31,43,2.982677108761402,3.415714293659039,66.99791792152604
第七集,22,7,5,1.4508050200839238,1.5607104090414066,406.4540353905913
第一部,93,10,22,1.916340326800585,2.361995659219362,23.208388958521585
腾讯会员,50,9,14,2.1383972463477243,2.3198853166457396,34.94220785581349
第五集,48,7,5,1.409383077818601,1.6094379124341003,437.3303693368255
第二集,121,21,38,2.397379037827383,3.541288650109064,124.96568168841162
第二部,36,10,12,2.20478541691352,2.3383717048035724,22.850335271924482
第一眼,53,5,6,1.2052156773503673,1.4645749654184819,13.719383381785363
感觉自己,167,8,17,1.353045079172786,2.3092856388524066,14.52159839740618
看到有人,51,6,10,1.154955032136257,1.7588677409284355,28.151343242737905
第二次,72,6,21,1.732867951399863,1.8641103877177012,48.35574738992718
起来真,62,6,7,0.8346659045109597,0.9312256895536124,6.49925861893748
种类型,29,5,5,0.8660598702493094,1.6094379124341003,93.86395866588256
国军队,23,6,5,1.518608338432396,1.6094379124341003,17.842687805533703
国发展,26,6,6,1.4236922472005213,1.7478680974667575,11.199361815003497
跟我们,37,14,16,2.524167661673461,2.725550395831721,6.686791215487379
有本事你,131,7,34,1.2592004731479975,3.057627791555637,31.66105491597195
私聊我,26,10,8,2.1439522006438687,2.0794415416798357,24.4268513158725
第十一,61,7,8,1.7480673485460896,1.8475346747774624,11.969265817446749
喜羊羊,32,12,9,2.3034270658800353,2.163955656882057,439.67638798491424
游戏规则,24,6,4,1.570382692583265,0.9830877585747857,284.3919792541729
等你来,24,8,6,2.019814992492946,1.6769877743224173,20.73893592056623
第六集,82,8,12,0.9455451744444736,2.4849066497880004,660.0578697265174
回头看,56,6,8,1.5998365445594946,1.7237205152231505,17.793204889378686
四叶草,26,7,6,1.8891591637540217,1.6769877743224173,1637.005719888871
正因为,118,6,9,1.4790960204196484,1.7474057889567831,18.006491457904442
次广告,48,10,7,2.025620408852131,1.9459101490553132,6.9889696053667985
图书馆,521,9,21,1.6223801207807336,2.390985236858958,2713.1197183098593
国产车,22,8,7,2.0253262207700677,1.9061547465398494,11.926850858446949
国人真,21,4,8,0.9759390643499373,1.4787515246479537,5.050446303949405
国人民,85,9,30,1.305996598989275,3.0476137330802118,32.16993680429963
符合规,21,4,4,1.1490596969706204,1.1882606527098065,248.19458547434618
第四集,62,16,16,2.0545644655276556,2.772588722239781,234.9664353773115
死全家,157,53,15,3.3742591959792545,2.70805020110221,136.49761610991789
辛辛苦苦,35,10,11,1.7806800257667317,1.6616822730418568,2577.010033444816
哪里看,52,5,8,0.7663346933091391,1.245738091696075,5.409655698968611
哪里有,103,24,41,2.425805900759153,3.180341458547667,10.34321755202183
欧妮业,1132,20,48,2.7452897759605865,3.5238127041256098,1311.5336170212765
完完全全,41,4,5,0.9759390643499373,1.0042428543133468,642.439603960396
黑衣人,366,17,21,1.8063115424070726,2.4131792418208025,68.83407267182514
弗莱明家族,444,10,13,2.2530153787213725,2.3763524765207715,1300.89418770293
弗莱明子爵,592,9,14,2.1268482179341675,1.8224586760400276,1740.318464144551
回到家,40,4,4,0.9958213213455274,0.7549967581308243,16.92867279591737
身份证,28,14,14,2.524545921633359,2.599301927099795,169.03159540024558
国万岁,37,5,5,0.8840569215183756,1.3862943611198904,72.11742891834463
部电影,96,11,25,1.6256730575817304,3.158039775219436,25.53132234243221
有礼貌,54,10,5,1.6179522643873896,1.6094379124341003,35.938398393204345
叽叽叽叽,61,5,4,0.39274289626694614,0.256864652699476,28344.390773405703
那群人,40,4,4,0.9564582939874406,0.6885673693022825,43.32123661652459
部电视,143,9,6,1.1953618842892033,0.3927623497556718,63.36444070647604
种游戏,27,4,10,0.8711332705993318,2.1061709162064637,5.617715208110343
郑秀妍,27,4,4,1.3296613488547582,1.3862943611198906,7915.986492271107
祝福你,26,4,7,1.0027182645175161,1.1816312089195415,10.25445290081098
普通人,157,12,26,1.400932417377128,2.6240148228196993,28.83648981213983
有素质,69,16,8,2.242991014961674,1.8392967479776603,10.439757631309732
有红包,22,9,12,2.0947290475276485,2.3383717048035724,8.029247908637053
已经全部,60,4,7,0.9799831636161063,1.7225752680419806,51.956226979127734
中华民族,32,9,9,1.6467891802206351,1.5858280595646645,347.6318520189488
大规模,56,5,6,0.8387278529003357,1.317511267802045,64.00993316143891
普通话,82,22,21,2.952853440631588,2.919023506060834,111.4228203098496
相信自己,23,7,4,1.6216679171123505,1.2148896539491205,8.443705151848993
之所以有,22,4,5,0.5875009311062072,0.750968778249343,21.33485872866417
太讨厌,36,10,7,2.2450352741261774,1.9459101490553132,23.14453708733101
有能力,105,11,12,1.8939453826363841,1.728032205957649,11.986181078451002
她自己,138,12,21,2.0847723021169404,2.406776361958738,6.722258851589804
朱祁钰,32,8,8,1.951259504143956,1.973001406393613,8766.8736
部片子,32,5,15,1.5607104090414066,2.6701198898068172,45.4686633220039
太让人,21,8,10,2.0431918705451206,1.7751250090009734,10.61271062130518
邓紫棋,2225,11,20,2.311423444691973,0.9770481375711908,2483.6323271100805
马勒戈壁,62,6,17,0.9646946227273334,2.4980027570858576,1069.1690613669934
稍微有,47,5,4,1.112644503779407,1.0628078456722414,13.791921381445857
来看我,148,12,10,1.4756675334813298,1.0544891526754219,10.60422183434345
来看看,295,40,38,3.0086214809526513,2.067318748693502,13.746272738776714
工作人员,86,16,11,2.3403391011087646,1.7241366481595457,682.7596311369842
道道团,225,16,4,2.195356583276739,0.20333446925758825,345.4111845791774
本耐尔,367,6,17,1.7301411017831447,2.7899096644596373,550.5231758506743
逆风笑,131,18,27,2.7752616293098358,3.1375274744887554,90.95426511554354
大结局,134,29,23,2.935590059006684,2.176599865888632,31.282139909510207
噢噢噢噢,259,8,8,0.18220519493523302,0.20194606625181066,9475.57331339138
百度贴吧,28,10,4,2.2538575896013517,1.3321790402101221,535.5989225823268
到图书馆,81,4,4,1.3387602817856719,1.3773996043600087,26.553002212515977
金振宇,94,13,25,1.967356441566898,2.783880845825104,1439.4698385726422
下岗,39,12,8,2.3701349548823623,1.450805020083924,33.186084611472694
三岁,97,20,14,2.313615258614159,1.7689946096980815,21.575008808748667
两天,172,23,18,2.4840638721049326,2.008710891397948,7.441056945232419
万岁,160,44,16,2.8994142675026326,1.5562311954952204,81.36971471316996
三层,26,9,5,1.6078432867642234,0.8717814824679821,25.165464758876528
乱伦,25,4,6,1.3862943611198906,1.4978661367769956,112.30152050107671
为啥,340,52,79,3.456407699517137,3.575573034261245,47.05774874251808
中國,29,9,11,2.1458417525947544,2.0658156353907255,73.58630444196727
三季,45,5,13,0.5054351211869861,1.8688161516078505,54.09097929097929
中国,4412,383,529,5.058790613849487,4.63052431309861,77.59545335968846
一层,166,17,17,2.15380843766513,2.4257657404162893,13.02884016849941
万字,57,5,4,1.020718005416049,0.9371558530657009,18.669166516695853
买买,39,13,5,1.74950000799297,0.750968778249343,26.51675529148574
一寸,50,6,8,1.039506618149335,1.6529595439031484,18.305654438917955
一定,1823,169,109,3.8969124963665336,2.500081325752946,14.904352175686764
丑女,22,7,8,1.7677614722893296,1.7873160424828711,6.6155073894365115
两块,45,9,8,1.8729123399480125,1.6430571908101044,25.405040941784687
义务,42,10,11,2.11928092190985,1.8681274018847212,108.66782065596065
之前,1414,179,160,4.3275797328567815,4.3435292724284,55.89512866109758
一季,96,9,27,0.7073340710801981,3.1520447714775672,9.357279983322218
之初,52,5,5,1.0314140184960379,1.2092536248090333,13.425348562354891
我们藏剑,94,4,4,1.2851688344481236,1.1667065441285485,24.21437458283541
书中,93,12,11,1.7581690644985044,1.7786320205425592,5.369500454702248
之内,55,10,8,1.5181591265899357,1.520505723899892,5.088376910564627
三天,296,20,9,2.4421533154205415,1.7902853511862538,10.438245463637662
举动,73,8,5,1.676541398136823,1.460393359869966,41.890934683190785
丈夫,418,18,26,0.7354896089335226,2.6182892300906864,2817.600104977693
举办,90,18,10,2.328710977962374,1.8404599588274064,259.46366410607175
九九,57,5,8,1.010984955615827,1.4358545507055651,214.78851306453382
万多,72,4,18,0.7783850867370856,2.3731391080218454,5.754964408010211
主动,393,32,32,2.7546398176894904,2.9241484885358564,24.626678418181093
乡下,58,10,8,2.252728336819822,1.2682480779819003,29.407033228286693
啦咯啦咯,27,4,6,0.484390116238004,0.7990591844756407,1193.4318289377447
乞丐,2486,42,93,1.9258415082860525,4.29250068757547,2417.184331306581
七夜,662,14,5,2.3962888276048537,0.25323031127463835,596.7541451520136
一套,304,36,49,2.6605665422605456,3.269161678601781,11.867967590464154
中医,90,14,16,2.208866815140867,2.0293753359971523,12.615672049074755
中午,170,14,12,2.141790552634162,1.309364090499971,103.67967516354612
一声,731,31,49,2.831845654636813,3.4009132402317155,11.047344962271534
中华,164,44,46,3.3297829760127766,2.772886588320837,24.563388078891688
乖乖,73,18,14,2.2600351971999624,2.463280883174367,3694.445727046576
乐乐,71,11,15,1.5119572528915217,2.143722074028073,28.863150847220208
一堆,202,50,83,3.518251857542849,3.978563423217275,19.9812098929975
之余,55,10,6,2.0500771346987543,1.3689223607402192,29.710233779453787
两句,51,11,10,2.1069130743124087,2.0423161244496075,23.867562592499972
东哥,74,25,18,2.8655326929663465,2.782394510033999,10.631020194471914
两千,244,14,11,2.267822433731296,1.5839554345320552,102.04540058912322
乎乎,49,7,4,1.2300012960482571,1.3321790402101221,210.4552328449475
三四,72,23,17,2.5390471654817315,2.3899725211840335,15.791489688740874
一圈,104,13,12,2.0324733206669223,2.172279987989589,9.0894102506604
七四,29,5,8,1.4184836619456567,1.338549529853222,17.786643890681642
之下,475,47,19,3.3577621206570947,2.3274441218884445,6.6344884178778845
一块,501,46,56,3.0058701200099964,3.2565054399313156,18.695659307883844
之中,846,73,16,3.99945300526683,2.4314420684702753,18.710812241254022
一坨,47,9,9,1.89468911715399,1.2952895614079645,24.754383230733268
久久,22,8,4,2.0228085294147036,1.3321790402101221,23.446056336201863
东南,22,13,8,2.5649493574615367,1.4832209601189683,6.715845072096529
中共,73,12,16,1.7250547326073908,1.931689261682601,11.919739406943759
主任,365,17,18,1.2048687722773899,2.5650319130138777,61.94069183281286
丢到,70,9,11,1.7472667542192033,1.8510950880977393,12.06398314074146
为何,298,56,64,3.4507195532529,3.5345488938538665,26.123936493940757
两分,282,29,10,2.742164487260504,1.158525971052228,28.217748566359457
东北,351,53,64,2.0960510908785257,2.3424338462512733,194.486043554924
主义,222,41,67,2.6797804042758533,3.8754055853676768,68.37941095698204
下吧,360,14,83,0.6177864281041252,4.373753470801696,6.867141966295238
三哥,56,6,9,1.3052475651876172,1.7115117777625166,6.153894731775407
业务,75,28,16,2.592073969896273,1.7930424713897322,70.76620235726313
为什,3545,242,6,4.053239143309376,1.6326309271543518,51.70662685413445
为他,707,36,105,1.318392406295831,3.3838162419220787,6.32008319762841
专卖,28,12,7,2.3393717343898155,1.1816312089195415,17.20010663004705
下周,56,6,8,1.732867951399863,0.8423157340617027,5.611213126737088
专利,47,10,6,1.9835527451542292,1.37500746518937,26.38996787307359
一周,215,35,30,3.005517918510755,2.5984806091089254,5.89189754008441
三十,521,48,30,2.776932391242901,2.5859019811978805,46.15050319610195
三千,65,18,15,2.3796573226738476,2.0614006805762974,22.15881738091683
七号,33,7,5,1.353780812036148,0.9704031684231533,11.125065532810046
中介,25,12,10,2.336564900353125,2.16822349161464,11.257508161235387
下午,165,18,26,2.1777166059500614,2.323219393162639,63.55068024788091
下半,122,7,6,1.5477304770480345,1.0215727115963897,12.870602141853825
一半,287,46,44,2.7376723067753375,3.458527822728472,8.280735637972036
一千,300,29,27,2.5088463894933284,2.4994367422031116,8.293169414316424
两件,23,5,5,1.2334026122735402,1.3010420673288359,7.1403079678941745
三分,168,31,17,2.911378740706591,1.4779806490187215,13.70288919454815
两人,834,45,60,3.286893657910008,3.6832888119875236,11.580099787878689
一双,192,16,26,1.8317480720857362,2.619669595168196,5.386994831520081
一口,553,40,43,2.9267892575178576,2.0545981351980966,5.0338884547433205
一句,990,85,100,3.631884191949263,2.1074746761247445,30.624482789311894
七十,135,12,12,1.490858387695876,1.8538364432428867,33.44089508981467
两位,121,7,16,1.4720908191037365,2.219350700857526,20.46795785605264
业余,41,6,7,1.519382664642301,1.6987829895138011,74.067325479163
一副,320,24,59,2.3557703843896376,3.5779230428754873,17.00319902574185
七分,34,4,4,0.760755259244303,0.7301668894884847,7.755096186870879
两万,55,12,9,1.9765166557519487,1.7355448873911343,13.721621643280152
两三,50,11,14,2.3978952727983707,2.093396814708914,5.455683800511387
东京,52,9,14,2.0075563074378375,2.124623763798496,71.60152111910907
一切,934,76,103,3.4657935542485636,3.7662626449239145,29.22341765852733
一刻,308,13,19,2.0175618207103674,2.6128498909440396,13.247209412874268
丢人,190,30,14,2.810206781035742,1.7599467025116846,18.065086813096656
万分,118,17,7,2.2343058939711433,1.1923348127712445,22.006371222362336
三八,39,8,7,1.8546526185598229,1.635045371052128,8.346060927980002
一共,613,24,19,2.1824443176517088,1.9158150185765201,17.287966670298733
丝丝,137,5,10,0.42130068734716275,2.064258075174508,39.428581353289765
东东,75,13,10,2.3195749966735852,2.2718685126965625,11.400724176788465
七八,325,18,18,1.7080023160229874,1.6825008997938697,194.49377792361864
一個,124,24,26,2.64165181781872,2.7378676055120046,14.400920258020719
专业,699,95,126,3.366050027304893,3.724123883891432,387.63720858260984
三位,59,8,13,1.4109123015460674,2.012108737503539,8.13524747093462
三世,39,9,9,1.5169682850956612,1.4844468908335435,5.039680769775011
一位,658,42,92,3.097012428983814,3.8910289306621193,7.357168647346423
万事,64,8,12,0.8207129033378098,1.152473500522695,9.217516981034208
万人,314,25,40,2.24259342427141,2.8539748573093204,8.125855135197876
三代,39,6,10,1.4735023850806486,1.7184738455075936,6.1902188233249325
一丝,640,21,41,2.465775552533612,3.1369552701927854,8.303204364342388
一万,348,53,27,3.3064027712896866,2.5769948246865026,5.73875479339701
一下,7562,399,779,4.8330447240808265,4.825012926534454,16.17072929282998
丁丁,238,10,17,1.9235508493116762,1.1621388318608639,1446.7560285548334
七七,61,11,5,1.4935818598539097,0.8131904766573737,42.42769620274303
一些,2348,182,290,4.010577420551754,4.944998290214947,13.58057020730761
一份,250,44,59,3.057386932329101,3.547784279433968,7.967429214391043
一件,330,41,33,3.051796993756252,2.161611545004498,6.771715777404237
万万,52,10,11,1.5327842256750395,1.5230137377055755,24.17905207114705
三段,29,5,5,1.1796680106841255,1.2864524572674978,9.97348664967801
一波,70,24,27,2.833045918329931,2.8379139867454817,5.479763049772572
从各,36,5,4,1.5607104090414066,0.7574195272088398,6.620364936555635
习惯,482,49,39,3.1551926674602395,2.6689620074082536,1371.6395727124286
仙剑,119,24,31,2.597103082417364,2.933501205833167,49.16871957288933
京城,21,7,7,1.7670091910745693,1.7986522062521288,66.95893857493857
件代,32,4,4,0.4141240568744844,0.4141240568744844,14.451112874263998
严格,216,16,13,2.110957621005168,1.8616908033843287,437.2169198194743
二字,40,10,4,2.1383972463477243,0.470900127917266,8.142942658986614
临时,224,18,19,1.7690266946548188,1.6825802499947118,75.4633304691738
件事,714,12,30,1.1755052973322258,2.397554765682617,127.96126986582112
们俩,33,5,17,1.2740057223401395,2.6023807799324827,16.62457084757099
下次,243,31,71,2.888559611687567,3.749370680245926,7.486374880832448
事实,364,38,22,2.9263499176631527,2.380218189982506,22.54909272624812
事宜,149,10,5,1.6012046276878298,1.4383198137136488,147.4229339582514
付出,188,45,28,3.4190375065756737,3.0005243668632926,52.37787204131541
三次,72,20,18,1.9908717579988595,2.4712504027406,7.481345662249395
从哪,87,12,12,1.9631697624307263,1.831827609336631,21.26453706501336
丑死,40,14,4,2.6156305770275505,1.242453324894,15.310256954767466
任何,968,94,162,2.8326569095776075,3.78810136527043,634.055467695275
他却,152,4,12,0.7273183464532931,2.130544904744549,8.689046169154828
企业,211,48,56,3.5334016233255627,2.95059483996818,505.91150492045585
云宝,36,9,7,2.031759218569271,1.6924088629865497,30.553821370596328
中文,213,39,47,3.2714476090695808,3.160369893296233,15.572152361732089
丛林,40,13,12,2.4282736375228677,1.6586433744666271,960.6208605401363
人员,472,59,58,3.069084822657691,3.3357139933196422,6.125837673625914
乐意,90,8,8,1.4481439386907697,1.3865173950128775,14.040616800520787
三楼,104,5,6,0.6725910489013249,1.3656911157695433,14.712709622117341
代代,53,5,12,0.6884920212692531,1.7166957689281686,15.012390690749681
亡国,21,12,6,2.3439329813080194,1.6769877743224173,10.666192497827184
代价,40,15,9,2.311722177002548,1.6834771620416207,33.558695452457506
令人,158,36,53,3.1699184023987392,3.486740301029619,17.723027337224615
专柜,31,8,10,1.9564632038266847,2.0316063850792587,346.7782994129336
举报,180,34,36,2.975409285682511,2.9890616918459374,474.5044326127398
主持,485,86,35,3.882179926804177,0.849439522673535,40.90257068649051
主播,487,84,111,3.692063397613055,4.391487496504502,88.11033898818476
一段,655,54,72,3.0938656438847856,2.5653639021673555,18.266543426182693
两条,73,10,13,1.6936838394414,1.4350301166548265,29.910288116064798
书当,61,5,4,0.6872099387057826,0.45313354588155086,7.172489945464219
以便,57,4,10,0.2797041725821727,1.5368207086748997,5.484682578392546
两期,37,9,6,1.1956250001302156,0.7772096817864416,8.023332550262689
一步,358,40,45,2.9410281103725944,3.2214180575876834,9.10814901201484
一款,129,24,56,2.773096470477134,3.7567774339878257,8.902860351948236
从前,58,8,9,1.53637576574308,1.3357226228832375,5.961472206110657
一次,2392,151,256,2.7995861202850536,4.67218690100121,20.154612878288656
五天,165,13,5,1.9545174591198213,0.9158320912100182,13.184535344227962
享受,229,30,40,2.8114327499983767,3.087770800855486,293.5527595052954
下来,2252,146,84,3.8227269365991243,3.2686673244229314,11.71289227648049
他们,5556,338,427,4.428887751673513,5.07543888137995,44.6288327664643
产品,385,98,84,3.9849752061515042,4.073554149680517,157.11400460361585
乳娘,25,5,11,1.6094379124341003,2.341994252232425,577.1665486904641
一样,3529,485,271,5.194703679011629,4.9870452585983145,14.502097516186982
些喷,46,4,5,0.8012601173969416,0.48858163353264894,17.453461949561945
中指,38,6,7,1.3446933824408047,1.4761040462897277,5.300967245874821
他俩,104,28,26,1.9329084282498274,3.1935123674088883,45.688313867075934
举手,162,9,5,1.8070210811024427,1.1217342023809849,53.96286457700071
他們,49,12,9,1.8081091948288741,2.1383330595080277,38.862230273679494
介入,62,7,5,1.6010677422829156,1.0797346179130651,111.34794738939817
以为,1409,71,185,3.073347122328246,3.98119618683774,15.322095253092
些地,127,5,6,1.0831793834170225,0.5611289157288866,6.774365381792374
仙侠,89,21,19,2.8585970563313734,2.0758160445018397,549.4606814494322
东方,769,42,45,0.8733315447911973,1.5087828041671676,86.00694024716304
仙仙,82,11,16,2.13770877199664,2.4298088961268482,134.99857941229496
仅仅,114,19,19,2.4540122320231825,2.4277906437180308,2914.8697408754733
仇人,27,7,9,1.559581156259877,2.163955656882057,10.217026587571914
交到,183,13,13,2.277011754884979,2.2312266808421883,9.090997816516605
主张,45,9,10,0.8522195933632619,1.1245877086394667,6.492819097316532
乘客,32,21,16,3.014946880179594,2.6499487930019874,487.5300444883836
为您,43,18,19,2.6956837208768705,2.7078283192881076,5.038852386731019
交友,43,14,12,2.527519150841569,1.9765166557519487,16.306561777447047
一枚,125,25,11,2.5628147282799407,1.5798690923062813,26.42717718294494
九尾,24,7,10,1.7677614722893296,2.2055983590263932,105.63403343793847
一朵,40,11,16,2.3693821196946763,2.240656133347241,7.673168889412255
